ad,ed,name,vote,source
52,43,ADAM MACKS,Abstain,Default to Leader
52,43,CAROLINE G ANDERSON,Abstain,Default to Leader
52,43,RICHARD L ANDERSON,Abstain,Default to Leader
52,43,SUSAN E RADIN,Abstain,Default to Leader
52,44,A. Seth Greenwald,Abstain,Default to Leader
52,44,Emmanuelle Ameroso,Abstain,Default to Leader
52,44,Joseph S. Ringston,Abstain,Default to Leader
52,44,Veronica M. Capozucca,Yes,Proxy
52,45,DEBRA SCOTTO,Abstain,Default to Leader
52,45,JAVIER E SR JIMENEZ,Abstain,Default to Leader
52,45,MARISA BIAGGI,Abstain,Default to Leader
52,45,MAX D YOELI,Abstain,Default to Leader
52,46,JUDSON M HORN,Abstain,Default to Leader
52,46,MELISSA R GUINAN,Abstain,Default to Leader
52,46,MICHAEL J ROMEO,Abstain,Default to Leader
52,47,ANDREA Romeo,Abstain,Default to Leader
52,47,ANNA CONSTANTINO,Abstain,Default to Leader
52,47,JUSTIN BOYD,Abstain,Default to Leader
52,48,Aaron C. Ouyang,Abstain,Default to Leader
52,48,Elizabeth R. Daly,Abstain,Default to Leader
52,48,Isaac D. Butler,Abstain,Default to Leader
52,48,Marsha Borenstein,Abstain,Default to Leader
52,49,ABRAHAM RUBERT-SCHEWEL,Abstain,Default to Leader
52,49,CHRISTOPHER W HAVENS,Abstain,Default to Leader
52,49,HANNA L KARSEVAR,Abstain,Default to Leader
52,50,BENJAMIN A SOLOTAIRE,Abstain,Default to Leader
52,50,Howard Graubard,Abstain,Default to Leader
52,50,PAULINE C PRIETO,Abstain,Default to Leader
52,50,Sabina Tyrk,Abstain,Default to Leader
52,51,ARRICK C WAY,Abstain,Default to Leader
52,51,ZAKIAH D LLOYD,Abstain,Default to Leader
52,52,Andreas M. Tyre,Abstain,Default to Leader
52,52,Betty J. Lester,Abstain,Default to Leader
52,52,Damien D. Matthews,Abstain,Default to Leader
52,52,Vie Mae Richardson-White,Abstain,Default to Leader
52,53,JACQUELINE L COOK,Abstain,Default to Leader
52,53,JOHN L HEYER,Abstain,Default to Leader
52,53,THOMAS R THOMAS,Abstain,Default to Leader
52,53,YVONNE BARROW,Abstain,Default to Leader
52,54,FREDRIC FEIBUSCH,Abstain,Default to Leader
52,54,MARY N GARGAN,Abstain,Default to Leader
52,55,James J. Findlay,Abstain,Default to Leader
52,55,Kathleen Livingston,Abstain,Default to Leader
52,55,Robert M. Arnow,Abstain,Default to Leader
52,55,Sabine Aronowsky,Abstain,Default to Leader
52,56,HARRIET HUGHES,Abstain,Default to Leader
52,56,JEFFREY DOUGLAS,Abstain,Default to Leader
52,56,RACHEL JAMES,Abstain,Default to Leader
52,57,KENNETH C CURTIN,Abstain,Default to Leader
52,57,PATRICIA A CONWAY,Abstain,Default to Leader
52,57,SARAH J AVERY,Abstain,Default to Leader
52,58,Elliot Greene,Abstain,Default to Leader
52,58,Jessica B. Lee,Abstain,Default to Leader
52,58,Virginia B. Monaco,Abstain,Default to Leader
52,59,BETH R KARSEVAR,Abstain,Default to Leader
52,59,GERALD W KAPLAN,Abstain,Default to Leader
52,59,HELEN GUGEL,Abstain,Default to Leader
52,59,PAUL E SWARTZ,Abstain,Default to Leader
52,60,JOANNE BRUNO,Abstain,Default to Leader
52,60,JOSEPH F BRUNO,Abstain,Default to Leader
52,60,Teresa M. Mayer,Abstain,Default to Leader
52,61,MOLLY K DAY,Abstain,Default to Leader
52,61,PAULINE E BLAKE,Abstain,Default to Leader
52,61,SETH M POLLACK,Abstain,Default to Leader
52,62,BRIAN R KING,Abstain,Default to Leader
52,62,CECILIA A GOLOMBEK,Abstain,Default to Leader
52,62,JENNIFER A HOTTLE,Abstain,Default to Leader
52,62,PETER D FLEMING,Abstain,Default to Leader
52,63,BRYONY A ROMER,Abstain,Default to Leader
52,63,DAVID J REISS,Abstain,Default to Leader
52,64,Arielle J. Feiden,Abstain,Default to Leader
52,64,Dave Stein,Abstain,Default to Leader
52,64,DAWN M KIKEL,Abstain,Default to Leader
52,64,Kenneth J. Baer,Abstain,Default to Leader
52,65,Andrew M. Sandley,Abstain,Default to Leader
52,65,Karen J. Levenberg,Abstain,Default to Leader
52,65,Linda S. Attoe,Abstain,Default to Leader
52,65,Nathan Potter,Abstain,Default to Leader
52,66,David Michaelson,No,Live
52,66,Emily R. Mazo,Abstain,Default to Leader
52,66,Gail Donovan,Abstain,Default to Leader
52,66,Greyson C. Brooks,Abstain,Default to Leader
52,67,JASON M KURTZ,Abstain,Default to Leader
52,67,LILA J EZRA,Abstain,Default to Leader
52,67,STEVEN H KOCH,Abstain,Default to Leader
52,67,YOLANDA YTURREGUI,Abstain,Default to Leader
52,68,DANIEL J WISE,Abstain,Default to Leader
52,68,JANET GOTTLIEB,Abstain,Default to Leader
52,68,ROSE FREILICH,Abstain,Default to Leader
52,68,TRAVIS H PHAM,Abstain,Default to Leader
52,69,Christopher Stauffer,Abstain,Default to Leader
52,69,Elizabeth C. Conrad,Abstain,Default to Leader
52,69,Isabelle L. Thompson,Abstain,Default to Leader
52,69,Lee F. Bantle,Abstain,Default to Leader
52,70,Andrew Birsh,No,Live
52,70,MICHAEL A CAIRL,Abstain,Default to Leader
52,70,SAMANTHA E COHEN,Abstain,Default to Leader
52,70,SUSAN P COHEN,Abstain,Default to Leader
52,71,JOEL A WERTHEIMER,Abstain,Default to Leader
52,71,KELLY B SKALLER,Abstain,Default to Leader
52,71,MCKENSEY A SMITH,Abstain,Default to Leader
52,71,TIMOTHY E HILL,Abstain,Default to Leader
52,72,Cory R. Epstein,Abstain,Default to Leader
52,72,Florence H. Wilson,Abstain,Default to Leader
52,73,Cynthia Yahia,Abstain,Default to Leader
52,73,Evelyne Parkin,Abstain,Default to Leader
52,73,Henry S. Flax,Abstain,Default to Leader
52,73,Matthew S. Baer,Abstain,Default to Leader
52,74,Denise A. Marbury,Abstain,Default to Leader
52,74,Josephine C. Clark,Abstain,Default to Leader
52,74,Phillipe G Stluce,Abstain,Default to Leader
52,74,Theo Stewart-Stand,Abstain,Default to Leader
52,75,Erica Frenkel,Abstain,Default to Leader
52,75,James Reich,Abstain,Default to Leader
52,75,Matthew Weinstein,Abstain,Default to Leader
52,75,Stacey Weinstein,Abstain,Default to Leader
52,76,George W. Albro,Abstain,Default to Leader
52,76,Rie Y. Ma,Abstain,Default to Leader
52,77,Gabriel B. Brunswick,Abstain,Default to Leader
52,77,Katie L. Grandstaff,Abstain,Default to Leader
52,78,AKSHAY ARORA,Abstain,Default to Leader
52,78,DYLAN F KITTS,Abstain,Default to Leader
52,78,SARAH E NUNBERG,Abstain,Default to Leader
52,78,SARAH M SANCHALA,Abstain,Default to Leader
52,79,Andrew E. Rasmussen,Abstain,Default to Leader
52,79,Lisa M. Raymond-Tolan,Abstain,Default to Leader
52,80,Conley E. Jones,Abstain,Default to Leader
52,80,Jeremy Lewis,Abstain,Default to Leader
52,81,ALICE B OTT,Abstain,Default to Leader
52,81,DAVID M LEVINE,Abstain,Default to Leader
52,81,LOUISE FINNEY,Abstain,Default to Leader
52,82,Caitlin A. Cahill,Abstain,Default to Leader
52,82,CAROLINE L FISH,Abstain,Default to Leader
52,82,James P. Bruffee,Abstain,Default to Leader
52,82,JOSEPH W SKALLER,Abstain,Default to Leader
52,83,AILEEN M DOHERTY,Abstain,Default to Leader
52,83,ANTHONY MURATORE,Abstain,Default to Leader
52,83,JERILYN KAPLAN,Abstain,Default to Leader
52,83,ROBERT A VILLANOVA,Abstain,Default to Leader
52,84,Claire A. Lipp,Abstain,Default to Leader
52,84,James Boo,Abstain,Default to Leader
52,84,LAURA M MCKENNA,Abstain,Default to Leader
52,84,Paul Golin,Abstain,Default to Leader
52,85,Jeffrey T. Freehof,Abstain,Default to Leader
52,85,Peter Fox,Yes,Live
52,85,ROSLYN GRANOWITTER,Abstain,Default to Leader
52,85,Shobha L. Manaktala,Abstain,Default to Leader
52,86,Greta S. Mansour,Abstain,Default to Leader
52,86,Joseph Criscione,No,Live
52,86,Maren E. Stange,Abstain,Default to Leader
52,86,Mark D. Godwin,Abstain,Default to Leader
52,87,Donald E. Kilgore,Abstain,Default to Leader
52,87,Elwood L. Hill,Abstain,Default to Leader
52,87,Kimberly Neuhaus,Abstain,Default to Leader
52,87,Lydia B. Green,Abstain,Default to Leader
52,88,Aaron Miller,Abstain,Default to Leader
52,88,Dolores Debella,Abstain,Default to Leader
52,88,John P. Mceneny,Abstain,Default to Leader
52,88,Patricia A Pileggi,Abstain,Default to Leader
52,89,Catherine Montesi,Abstain,Default to Leader
52,89,Hal Friedman,No,Live
52,89,Richard P. Bennett,Abstain,Default to Leader
52,89,Suzanne F. Turet,Abstain,Default to Leader
52,90,Brian Kenny,Yes,Live
52,90,Lisa B. Fane,Abstain,Default to Leader
52,90,Margaret R. Lally,Abstain,Default to Leader
52,90,Patrick D. Johnson,Abstain,Default to Leader
52,91,HOWARD S ZIMMERMAN,Abstain,Default to Leader
52,92,JAMES B HARVEY,Abstain,Default to Leader
52,91,JANET R ZIMMERMAN,Abstain,Default to Leader
52,91,JOHN R BROWN,Abstain,Default to Leader
52,91,RACHEL E STEIN,Abstain,Default to Leader
52,92,Dawn Cardi,Abstain,Default to Leader
52,92,Eli Someck,Abstain,Default to Leader
52,92,Sari K. Kiksilevsky,Abstain,Default to Leader
52,93,BERNARD J OTT,Abstain,Default to Leader
52,93,CHRISTINE MORRISON,Abstain,Default to Leader
52,93,FRANCES DIRKS,Abstain,Default to Leader
52,93,NORMAN E BROWN,Abstain,Default to Leader
52,94,AMANDA W LEE,Abstain,Default to Leader
52,94,JODY L EGOLF,Abstain,Default to Leader
52,94,JOHN KREVITT,Abstain,Default to Leader
52,94,ROBERT G WIDHAM,Abstain,Default to Leader
52,95,GABRIEL FRYE-BEHAR,Abstain,Default to Leader
52,95,RUTH F ARBERMAN,Abstain,Default to Leader
52,96,Antonia Martinelli,Abstain,Default to Leader
52,96,Joseph H Dirks,Abstain,Default to Leader
52,96,Kenneth Kinzer,Abstain,Default to Leader
52,96,Marie A. Manuto-Brown,Abstain,Default to Leader
52,97,DANIEL T STENSON,Abstain,Default to Leader
52,97,LINDA A LAVIOLETTE,Abstain,Default to Leader
52,97,MARIA T PAGANO,Abstain,Default to Leader
52,97,ROBERT A FRITZ,Abstain,Default to Leader
52,98,Diana E. Rodin,Abstain,Default to Leader
52,98,Gerald F LEROY,Abstain,Default to Leader
52,98,Glenn T. Kelly,Abstain,Default to Leader
52,98,Martha E. Bordman,Abstain,Default to Leader
52,99,AGNES N DJAHA,Abstain,Default to Leader
52,99,JEFFREY B LOCKE,Abstain,Default to Leader
52,99,JOSEPH F SCOGNAMIGLIO,Abstain,Default to Leader
52,99,PAIGE S BELLENBAUM,Abstain,Default to Leader
52,100,Andrea V. Marpillero-Colmn,Abstain,Default to Leader
52,100,ANTHONY D DIDIO,Abstain,Default to Leader
52,100,MICHAEL A RACIOPPO,Abstain,Default to Leader
52,100,Mounira Keghida,Abstain,Proxy
52,101,ANDREW O FEUERSTEIN,Abstain,Default to Leader
52,101,JANE C MCGROARTY,Abstain,Default to Leader
52,101,MARCIA R ELY,Abstain,Default to Leader
52,101,THOMAS P GALLO,Abstain,Default to Leader
52,102,Carol Salem,Abstain,Default to Leader
52,102,Ilyssa R. Meyer,Abstain,Default to Leader
52,102,James F. Mcgroarty,Abstain,Default to Leader
52,102,Torrey A. Fishman,Abstain,Default to Leader
52,103,Andrew F. Ormson,Abstain,Default to Leader
52,103,Dana M. Harris,Abstain,Default to Leader
52,103,Michael J. Mallon,Abstain,Default to Leader
52,103,THERESA M DOUGHERTY,Abstain,Default to Leader
52,104,Elizabeth V. Ildefonso,Abstain,Default to Leader
52,104,Sheldon J. Salinsky,Abstain,Default to Leader
52,104,Toba Potosky,Abstain,Default to Leader
52,104,Victoria Ildefonso,Abstain,Default to Leader
52,105,Jeannine Mele,Abstain,Default to Leader
52,105,Jeffrey D. Arberman,Abstain,Default to Leader
52,105,Joseph Lamartina,Abstain,Default to Leader
52,105,Rachel Z. Geller,Abstain,Default to Leader
52,106,ELIZABETH A ORFAN,Abstain,Default to Leader
52,106,EUGENE J KRINSKY,Abstain,Default to Leader
52,107,DANIEL L LEVENTHAL,Abstain,Default to Leader
52,107,JOHN R CRUTCHFIELD,Abstain,Default to Leader
52,107,JULIA L ELMH-SACHS,Abstain,Default to Leader
52,107,MARGARET M OKEEFE,Abstain,Default to Leader
52,108,Carol L. Marker,Abstain,Default to Leader
52,108,Irene Vanslyke,Abstain,Default to Leader
52,108,Michael Ravitch,Abstain,Default to Leader
52,109,ANGELO J CIRELLI,Abstain,Default to Leader
52,109,EMILY M GRAHAM,Abstain,Default to Leader
52,110,AVIF J SUNMONU,Abstain,Default to Leader
52,110,EMELDA CATHCART,Abstain,Default to Leader
52,110,LAURA G GOLDBERG,Abstain,Default to Leader
52,110,THOMAS M CAPONE,Abstain,Default to Leader
52,111,Beth Dunn,Abstain,Default to Leader
52,111,Katharine B. Rockey,Abstain,Default to Leader
52,111,ROBERT J LAMAR,Abstain,Default to Leader
52,112,Brandon West,Abstain,Default to Leader
52,112,Ian R. Dutton,Abstain,Default to Leader
52,112,Laura K. Brightman,Abstain,Default to Leader
52,112,Lyn Hill,Abstain,Default to Leader
52,113,Beth A. Slade,Abstain,Default to Leader
52,113,Gilbert Veconi,Abstain,Default to Leader
52,113,Matthew S. Cordeiro,Abstain,Default to Leader
52,113,Patricia L. Veconi,Abstain,Default to Leader
52,114,DANIEL F WACHTELL,Abstain,Default to Leader
52,114,ERIN L FISHER,Abstain,Default to Leader
52,114,MICHAEL T MULLEN,Abstain,Default to Leader
52,114,STEPHANIE M TRUDEAU,Abstain,Default to Leader
52,115,Eric R. Sturniolo,Abstain,Default to Leader
52,115,Iris M. Degutz,Abstain,Default to Leader
52,115,Janet R. Cohen,Abstain,Default to Leader
52,115,Kenneth Mittler,Abstain,Default to Leader
52,116,Andrea J. Robinson,Abstain,Default to Leader
52,116,Devin R. Robinson,Abstain,Default to Leader
52,116,Doreen P. Hazel,Abstain,Default to Leader
52,116,Paul G. Stankus,Abstain,Default to Leader
52,117,Christina L. Pesce,Abstain,Default to Leader
52,117,Nell B. Archer,Abstain,Default to Leader
52,117,Quinn M Raymond,Abstain,Default to Leader
52,117,Rushabh Doshi,Abstain,Default to Leader
52,,Josh Skaller,Abstain,Default to Leader
53,1,Joshua Concepcion,Abstain,Default to Leader
53,1,Meena Miller,Abstain,Default to Leader
53,2,Ralph Demattico,Abstain,Default to Leader
53,2,Sara Wee,Abstain,Default to Leader
53,3,Diego J. Colon,Abstain,Default to Leader
53,3,Emmanuel Vargas,Abstain,Default to Leader
53,3,Hilda Montes,Abstain,Default to Leader
53,3,Migdalia Roque,Abstain,Default to Leader
53,4,April Glick,Abstain,Default to Leader
53,4,Keith A. Pulito,Abstain,Default to Leader
53,4,Lourdes Rivera,Abstain,Default to Leader
53,4,Walter Buchelli,Abstain,Default to Leader
53,5,Bienvenido Mendez,Abstain,Default to Leader
53,5,Dorothy Fonville,Abstain,Default to Leader
53,5,Kellie Fonville,Abstain,Default to Leader
53,6,Whitney McAniff,Abstain,Default to Leader
53,7,Craig Montalbano,Abstain,Default to Leader
53,7,Lydia H. Silfies,Abstain,Default to Leader
53,8,Guillermina C. Passa,Abstain,Default to Leader
53,8,Jeffrey M. Cain,Abstain,Default to Leader
53,9,Cindy Torres,Abstain,Default to Leader
53,9,Matthew Quinones,Abstain,Default to Leader
53,11,Adam R. Cunningham,Abstain,Default to Leader
53,11,Issac Greenfield,Abstain,Default to Leader
53,11,Shirley Vera,Abstain,Default to Leader
53,11,Whitney Jordan,Abstain,Default to Leader
53,13,Alison L. Dieguez,Abstain,Default to Leader
53,13,Avery Gray,Abstain,Default to Leader
53,13,Catherine Bennett Gray,Abstain,Default to Leader
53,13,Robert Atterbury,Abstain,Default to Leader
53,14,Sai Wang,Abstain,Default to Leader
53,15,Cindy Lebron,Abstain,Default to Leader
53,15,Joseph Yanis,No,Live
53,16,Caitlin Reiko Kawaguchi,Abstain,Default to Leader
53,16,Christina Sulpizio,Abstain,Default to Leader
53,16,Matthew T. Tyler,Abstain,Default to Leader
53,16,Thomas P. Huzij,Abstain,Default to Leader
53,18,Amaya P. Taveras,Abstain,Default to Leader
53,18,Gabriel F. Levitt,Abstain,Default to Leader
53,18,Teresita Mills,Abstain,Default to Leader
53,18,William J. Randolph,Abstain,Default to Leader
53,19,Elizabeth A. Jalkut,Abstain,Default to Leader
53,19,Mikael C. G. Haxby,Abstain,Default to Leader
53,19,Sharon Y. Nyamekye,Abstain,Default to Leader
53,20,Alanna Leigh Feinsod,Abstain,Default to Leader
53,20,Justin R. Charles,Abstain,Default to Leader
53,20,Mark Rowan Jr.,Abstain,Default to Leader
53,20,Melinda Moore,Abstain,Default to Leader
53,22,Betty Jones,Abstain,Default to Leader
53,22,Luis Aguirre,Abstain,Default to Leader
53,22,Maria Torres,Abstain,Default to Leader
53,22,Rayshawn Marion,Abstain,Default to Leader
53,23,Anthony J. Ford,Abstain,Default to Leader
53,23,Carolyn M. Wendler,Abstain,Default to Leader
53,23,John Thomas Laadt,Abstain,Default to Leader
53,23,Kelsey A. Hunter,Abstain,Default to Leader
53,24,Heriberto Amador,Abstain,Default to Leader
53,24,Juana Perez,Abstain,Default to Leader
53,25,Barbara Williams,Abstain,Default to Leader
53,25,Edward Fernandez,Abstain,Default to Leader
53,25,Jose M. Dilan,Abstain,Default to Leader
53,25,Ming Xia Xu,Abstain,Default to Leader
53,26,Jazmine Guzman,Abstain,Default to Leader
53,26,Larry Fernandez,Abstain,Default to Leader
53,27,Christina Rivera,Abstain,Default to Leader
53,27,Everlyn Rivera,Abstain,Default to Leader
53,28,Edwin A. Garcia,Abstain,Default to Leader
53,28,Eloisa L. Rowe Barnett,Abstain,Default to Leader
53,28,Joel Ortiz,Abstain,Default to Leader
53,28,Sabrina Rivera,Abstain,Default to Leader
53,29,Alfred Martinez,Abstain,Default to Leader
53,29,Daisy Rodriguez,Abstain,Default to Leader
53,30,Christopher E. Starbody,Abstain,Default to Leader
53,30,Danielle Pittner,Abstain,Default to Leader
53,30,Martha A. Violante,Abstain,Default to Leader
53,30,Shane D. Hudson,Abstain,Default to Leader
53,31,Luz Minerva Arce,Abstain,Default to Leader
53,31,Rosemary Watson,Abstain,Default to Leader
53,32,Jessica Florencianv,Abstain,Default to Leader
53,32,Melissa Rosa,Abstain,Default to Leader
53,32,Phillip T. Leff,Abstain,Default to Leader
53,33,Elizabeth Sisson,Abstain,Default to Leader
53,33,Emily Bergquist,Abstain,Default to Leader
53,34,Gabrielle D. Maguire,Abstain,Default to Leader
53,34,Oriana S. Leckert,Abstain,Default to Leader
53,34,Stephen Zacks,Abstain,Default to Leader
53,35,Margarita Padilla,Abstain,Default to Leader
53,35,Paul Kelterborn,Abstain,Default to Leader
53,35,Teresa Gonzalez,Abstain,Default to Leader
53,35,Trevor Kenmure,Abstain,Default to Leader
53,36,Ines Defrank,Abstain,Default to Leader
53,36,Joseph A. Gomero,Abstain,Default to Leader
53,36,Malina Jai Webb,Abstain,Default to Leader
53,36,Raymond Perez,Abstain,Default to Leader
53,37,Chris Schillinger,Abstain,Default to Leader
53,37,Elaine Mckinney,Abstain,Default to Leader
53,38,Daniel Yadin,Abstain,Default to Leader
53,38,Nikki Robbins,Abstain,Default to Leader
53,39,Maria T. Crespo,Abstain,Default to Leader
53,40,Ariana Marmora,Abstain,Default to Leader
53,40,Robert DeJesus,Abstain,Default to Leader
53,41,Audrey Fraser,Abstain,Default to Leader
53,41,Gabriel Fernandez,Abstain,Default to Leader
53,41,Nicholas Melendez,Abstain,Default to Leader
53,41,Shirley Marshall,Abstain,Default to Leader
53,42,Lahoma Shipman-Goodwin,Abstain,Default to Leader
53,42,Myles Bennett,Abstain,Default to Leader
53,43,Curtis Myrick,Abstain,Default to Leader
53,43,Virginia Torres,Abstain,Default to Leader
53,44,Errol Griffiths,Abstain,Default to Leader
53,44,Karen Smith,Abstain,Default to Leader
53,44,Regina Holly,Abstain,Default to Leader
53,45,Javier E. Rosario,Abstain,Default to Leader
53,45,Luis Figueroa,Abstain,Default to Leader
53,45,Olivia Montalbano,Abstain,Default to Leader
53,45,Tricia N. Cox,Abstain,Default to Leader
53,46,Anne Guiney,Abstain,Default to Leader
53,46,Carol Zeak,Abstain,Default to Leader
53,46,Drew E. Vandenburg,Abstain,Default to Leader
53,46,Radames Lopez,Abstain,Default to Leader
53,47,Christopher S Barron,Abstain,Default to Leader
53,47,Kelly Vandermeeren,Abstain,Default to Leader
53,47,Paperboy Prince,Abstain,Default to Leader
53,47,Sloan River Vega Ortel,Abstain,Default to Leader
53,48,David E. Powell,Abstain,Default to Leader
53,48,Heather M. Rush,Abstain,Default to Leader
53,48,Jennifer M. Chantrtanapichate,Abstain,Default to Leader
53,48,Steven Osborn,Abstain,Default to Leader
53,49,Oneida Rivera,Abstain,Default to Leader
53,50,Brian M. Stanley,Abstain,Default to Leader
53,50,Katie Johnson,Abstain,Default to Leader
53,50,Rebecca An,Abstain,Default to Leader
53,51,Maria Guilbe,Abstain,Default to Leader
53,51,Milguella Cedeno,Abstain,Default to Leader
53,52,Daphne Monaco,Abstain,Default to Leader
53,52,Joseph Anthony Fattorusso,Abstain,Default to Leader
53,53,Julie Cowherd,Abstain,Default to Leader
53,53,Mathwew Cowherd,Abstain,Default to Leader
53,53,Sean Bartles,Abstain,Default to Leader
53,54,Charles Lanning,Abstain,Default to Leader
53,54,Colleen A. Keegan,Abstain,Default to Leader
53,54,Diya Vij,Abstain,Default to Leader
53,54,Eric W Whiteley,Abstain,Default to Leader
53,58,Charvey Gonzalez,Abstain,Default to Leader
53,58,Fernando Luis Ramos Valentin,Abstain,Default to Leader
53,58,Karina Marquez,Abstain,Default to Leader
53,58,Nilda Gonzalez,Abstain,Default to Leader
53,59,Jasmine Montalvo,Abstain,Default to Leader
53,59,Jose Ortiz,Abstain,Default to Leader
53,59,Juan Morales,Abstain,Default to Leader
53,59,Olga Rosario,Abstain,Default to Leader
53,63,Benjamin Richman,Abstain,Default to Leader
53,63,Gladys Olmeda,Abstain,Default to Leader
53,63,Melanie P. Strouse,Abstain,Default to Leader
53,63,Vicente Trinidad,Abstain,Default to Leader
53,64,Jessica Rosa,Abstain,Default to Leader
53,64,Rebecca Gonzalez,Abstain,Default to Leader
53,65,Alison Lutz,Abstain,Default to Leader
53,65,Derek Jasmin,Abstain,Default to Leader
53,68,Cynthia Santos,Abstain,Default to Leader
53,68,James Sanchez,Abstain,Default to Leader
53,68,James Santos,Abstain,Default to Leader
53,68,Sandra Ortiz,Abstain,Default to Leader
53,69,Alexandra Rivera,Abstain,Default to Leader
53,69,Gerardo Rivera,Abstain,Default to Leader
53,69,Julio Montes,Abstain,Default to Leader
53,70,Erica Livingston,Abstain,Default to Leader
53,70,Samantha P. Lust,Abstain,Default to Leader
53,73,Ana Moreno DeJesus,Abstain,Default to Leader
53,73,Ernesto Carmona,Abstain,Default to Leader
53,73,Jose A. Luna,Abstain,Default to Leader
53,73,Wanda I. Gonzalez,Abstain,Default to Leader
53,74,Flor M. Feliciano,Abstain,Default to Leader
53,74,Gloria M. Estrada,Abstain,Default to Leader
53,74,Juan Rondon,Abstain,Default to Leader
53,74,Reinaldo Gonzalez Sr.,Abstain,Default to Leader
53,75,George B. McFarlane,Abstain,Default to Leader
53,75,Madeline Castro,Abstain,Default to Leader
53,76,Christopher Dorville,Abstain,Default to Leader
53,76,Joshua Youngerman,Abstain,Default to Leader
53,81,Julio E. Rodriguez,Abstain,Default to Leader
53,81,Rosa Mendoza,Abstain,Default to Leader
53,82,Edward Kopp,Abstain,Default to Leader
53,82,Khaile Forbes,Abstain,Default to Leader
53,83,Carlos Santiago,Abstain,Default to Leader
53,83,Jose L. Ramos,Abstain,Default to Leader
53,83,Laverne A. Bowman,Abstain,Default to Leader
53,83,Stephanie Vega,Abstain,Default to Leader
53,85,Greta M. Hunter,Abstain,Default to Leader
53,85,Luis M. Muniue,Abstain,Default to Leader
53,86,Daniel Velez,Abstain,Default to Leader
53,86,Yvonne Burgos,Abstain,Default to Leader
53,87,Janet C. Westcott,Abstain,Default to Leader
53,87,Joseph N. Westcott,Abstain,Default to Leader
53,87,Stacie Johnson,Abstain,Default to Leader
53,87,Tyler Myers,Abstain,Default to Leader
53,88,Alexandra Owensby,Abstain,Default to Leader
53,,Maritza Davila,Abstain,Default to Leader
53,,Samuel Nemir Olivares,Abstain,Default to Leader
54,1,Anclin A. Perez,Yes,Default to Leader
54,1,Juan C. Rodriguez,Yes,Default to Leader
54,2,Alberto Ramos,Yes,Default to Leader
54,2,Sandra Young-Quiroz,Yes,Default to Leader
54,3,Alejandro A. Ramos,Yes,Default to Leader
54,3,Erica Perez,Yes,Default to Leader
54,4,Augustine Prado,Yes,Default to Leader
54,4,Carmen M. Hernandez,Yes,Default to Leader
54,5,Abigail Ryan,Yes,Default to Leader
54,5,Carlos Soto,Yes,Default to Leader
54,6,Henry Colon,Yes,Default to Leader
54,6,Vera Veronica E. Ajao,Yes,Default to Leader
54,7,Alejandra Mendoza,Yes,Default to Leader
54,7,Alexandra Alvarado-McCalla,Yes,Default to Leader
54,7,Dario Matos,Yes,Default to Leader
54,7,David Watson,Yes,Default to Leader
54,8,Allison Ruth Graham,Yes,Default to Leader
54,8,Neal G. Muhammad,Yes,Default to Leader
54,9,Ariana Zapata,Yes,Default to Leader
54,9,Celestine Jones,Yes,Proxy
54,9,Dennis Camacho,Yes,Default to Leader
54,9,Emmanuel T. Torres,Yes,Default to Leader
54,10,Imani Farmer,Yes,Default to Leader
54,10,Judith M. Frias,Yes,Proxy
54,10,Lorenzo M. Hines,Yes,Proxy
54,10,Luis M. Benzant,Yes,Default to Leader
54,11,Arielis M. Ramos,Yes,Default to Leader
54,11,Everlyn Prado,Yes,Default to Leader
54,11,Jose A Rodriguez,Yes,Default to Leader
54,11,Paulette Miliner,Yes,Proxy
54,12,Augustina Guevara,Yes,Default to Leader
54,12,Fausto Bran,Yes,Default to Leader
54,12,Juliana Ryan,Yes,Default to Leader
54,12,Robert E. McClellan,Yes,Default to Leader
54,13,Aurea Gonzalez,Yes,Default to Leader
54,13,Barbara Smith,Yes,Default to Leader
54,13,Gabriel Irizarry,Yes,Default to Leader
54,13,Hector M. Lozada,Yes,Default to Leader
54,14,Beatriz Prado Guevara,Yes,Default to Leader
54,14,James Rivers,Yes,Default to Leader
54,15,Belkis King,Yes,Default to Leader
54,15,Jesus Diaz,Yes,Default to Leader
54,16,Carmen A. Rivera,Yes,Default to Leader
54,16,Jonny Ascencio,Yes,Default to Leader
54,17,Carmen S. Perez,Yes,Default to Leader
54,17,Jorge P. Gonzalez,Yes,Default to Leader
54,18,Cassandra Harrell,Yes,Default to Leader
54,19,Celeste M. Santos,Yes,Default to Leader
54,19,Chelsea Hill,Yes,Default to Leader
54,19,Julio C. Perez,Yes,Default to Leader
54,19,Kervin R. King,Yes,Default to Leader
54,20,Erik A. Farmer,Yes,Proxy
54,20,Luis J. Contreras,Yes,Default to Leader
54,20,Paula A. Melendez,Yes,Proxy
54,20,Tatiria Hines,Yes,Proxy
54,21,Cirky Martinez,Yes,Default to Leader
54,21,Cynthia Parris,Yes,Default to Leader
54,21,Marcos R. Lopez,Yes,Default to Leader
54,21,Miguel Suarez,Yes,Default to Leader
54,22,Diana V. Ascensio,Yes,Default to Leader
54,22,Dinorka R. Ogando,Yes,Default to Leader
54,22,Molique Collins,Yes,Default to Leader
54,22,Oshaman Long,Yes,Default to Leader
54,23,Ermine Braithwaite,Yes,Default to Leader
54,23,Evelyn Muller,Yes,Default to Leader
54,23,Raul King,Yes,Default to Leader
54,23,Ronald Parris,Yes,Default to Leader
